race_id,騎手,馬番,着順,体重,体重変化,性,齢,斤量,人気,日付,クラス,芝・ダート,距離,回り,馬場,場id,場名,距離差,日付差,騎手1,斤量1,オッズ1,通過順1,着順1,距離1,クラス1,芝・ダート1,馬場1
2.0231E+11,91,6,6,432,2,0,2,55,7,272,1,0,2000,0,1,9,4,400,41,78,55,56.1,7.333333333,6,1600,1,0,0
2.0231E+11,106,5,9,498,-4,0,2,55,9,272,1,0,2000,0,1,9,4,800,7,92,53,317.5,13.5,8,1200,7,0,0
2.0231E+11,149,3,7,456,12,1,2,55,2,272,1,0,2000,0,1,9,4,400,76,131,55,26.8,5.5,5,1600,3,0,0
2.0231E+11,39,2,1,482,6,1,2,55,1,272,1,0,2000,0,1,9,4,200,56,117,55,1.3,8.5,2,1800,3,0,0
2.0231E+11,141,4,8,450,-14,0,2,55,6,272,1,0,2000,0,1,9,4,200,20,141,55,4.3,10,12,1800,3,0,0
2.0231E+11,148,8,5,424,2,1,2,54,3,272,1,0,2000,0,1,9,4,200,7,134,55,17,3.5,4,1800,1,0,1
2.0231E+11,40,12,5,492,-4,0,7,57,12,267,7,0,1800,0,0,9,4,600,64,52,57,165.1,7,16,1200,7,0,1
2.0231E+11,142,5,9,518,-2,0,6,58,4,267,7,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,39,4,1,472,-10,0,7,57,5,267,7,0,1800,0,0,9,4,0,29,74,57,13.6,15,10,1800,7,0,0
2.0231E+11,37,10,3,500,6,0,5,57,2,267,7,0,1800,0,0,9,4,-200,85,23,57,78.8,7.75,10,2000,7,0,0
2.0231E+11,141,6,6,454,-8,0,5,57,1,267,7,0,1800,0,0,9,4,0,29,128,57,22.7,8,3,1800,7,0,0
2.0231E+11,77,11,8,478,2,0,4,57,9,267,7,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,129,9,4,474,-2,1,5,55,3,267,7,0,1800,0,0,9,4,0,14,112,55,15.2,4.5,3,1800,6,0,0
2.0231E+11,73,7,12,500,-6,0,6,57,6,267,7,0,1800,0,0,9,4,200,14,51,57,101.7,6,15,1600,7,0,0
2.0231E+11,26,8,10,472,-10,0,8,58,11,267,7,0,1800,0,0,9,4,200,71,21,58,93.6,13,9,1600,7,0,0
2.0231E+11,91,2,2,514,4,0,5,57,7,267,7,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,133,3,7,470,-4,2,5,58,8,267,7,0,1800,0,0,9,4,400,106,108,57,204.1,3,18,1400,7,0,0
2.0231E+11,74,1,11,488,-4,0,5,57,10,267,7,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,74,12,7,464,-4,0,3,55,11,267,4,0,1800,0,0,9,4,0,8,141,56,26.3,4.5,10,1800,1,0,0
2.0231E+11,141,3,10,462,4,1,3,53,2,267,4,0,1800,0,0,9,4,200,63,123,54,9.2,1,1,1600,1,0,0
2.0231E+11,133,6,4,426,6,1,4,56,9,267,4,0,1800,0,0,9,4,0,15,74,56,123.7,10.75,8,1800,4,0,0
2.0231E+11,113,5,8,428,-6,1,3,53,10,267,4,0,1800,0,0,9,4,400,29,74,54,11,11.5,8,1400,1,0,0
2.0231E+11,41,10,1,496,-2,0,4,58,1,267,4,0,1800,0,0,9,4,0,15,123,58,18.3,11,2,1800,4,0,0
2.0231E+11,129,2,3,422,-8,0,3,55,4,267,4,0,1800,0,0,9,4,0,29,74,55,29.3,2,16,1800,4,0,0
2.0231E+11,77,7,12,504,-11,0,4,58,8,267,4,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,39,11,2,496,8,0,3,55,6,267,4,0,1800,0,0,9,4,200,230,123,56,20.8,5.333333333,9,1600,3,0,0
2.0231E+11,116,9,5,466,-4,1,5,56,5,267,4,0,1800,0,0,9,4,200,21,126,53,52.3,2,5,1600,4,0,0
2.0231E+11,106,4,11,414,-4,1,3,53,12,267,4,0,1800,0,0,9,4,-200,14,92,54,68.1,10,10,2000,1,0,0
2.0231E+11,37,1,6,458,0,0,4,58,3,267,4,0,1800,0,0,9,4,0,29,117,58,33.6,16.5,8,1800,4,0,0
2.0231E+11,144,8,9,454,8,1,3,53,7,267,4,0,1800,0,0,9,4,400,29,128,54,6.4,5,6,1400,1,0,0
2.0231E+11,72,12,12,518,-6,1,5,53,12,267,4,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,47,4,2,452,4,1,3,53,3,267,4,0,2000,0,0,9,4,0,126,42,54,69.1,6.666666667,9,2000,7,0,0
2.0231E+11,91,2,11,448,2,1,3,53,9,267,4,0,2000,0,0,9,4,0,50,130,52,40.1,9,7,2000,4,0,0
2.0231E+11,119,9,9,396,-6,1,3,50,5,267,4,0,2000,0,0,9,4,-200,21,94,50,10.5,10,8,2200,4,0,0
2.0231E+11,19,5,4,430,-6,1,4,53,4,267,4,0,2000,0,0,9,4,0,7,128,56,7.2,6,2,2000,4,0,0
2.0231E+11,155,8,8,462,8,1,3,53,11,267,4,0,2000,0,0,9,4,-200,36,135,53,26.1,4.5,7,2200,4,0,0
2.0231E+11,39,11,3,446,8,1,3,53,2,267,4,0,2000,0,0,9,4,0,57,38,53,1.9,5,4,2000,4,0,2
2.0231E+11,129,7,1,466,0,1,3,53,10,267,4,0,2000,0,0,9,4,0,71,123,54,42.9,15.25,1,2000,1,0,0
2.0231E+11,37,3,7,476,2,1,3,53,8,267,4,0,2000,0,0,9,4,200,15,141,53,32.6,3.75,6,1800,4,0,0
2.0231E+11,77,1,5,458,6,1,4,56,6,267,4,0,2000,0,0,9,4,0,197,128,55,3.8,4.5,8,2000,4,0,2
2.0231E+11,141,10,10,426,2,1,3,53,7,267,4,0,2000,0,0,9,4,0,42,56,54,4.3,2.25,1,2000,1,0,0
2.0231E+11,74,6,6,462,-2,1,3,53,1,267,4,0,2000,0,0,9,4,200,64,64,54,21,5,1,1800,1,0,0
2.0231E+11,77,16,9,444,-4,0,3,56,14,267,1,0,2000,0,0,9,4,400,36,128,56,28.1,7.666666667,14,1600,1,0,0
2.0231E+11,73,13,4,442,0,0,3,56,6,267,1,0,2000,0,0,9,4,0,8,63,56,42.5,10.75,4,2000,1,0,0
2.0231E+11,142,7,13,436,-10,0,3,56,16,267,1,0,2000,0,0,9,4,0,21,99,55,288,9.25,11,2000,1,0,0
2.0231E+11,155,2,18,468,2,1,3,54,18,267,1,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,41,5,3,464,-2,0,3,56,3,267,1,0,2000,0,0,9,4,400,57,56,56,6.1,12.66666667,9,1600,1,0,2
2.0231E+11,141,3,5,486,0,0,3,56,1,267,1,0,2000,0,0,9,4,-200,35,123,56,2.6,6,7,2200,1,0,0
2.0231E+11,45,4,11,472,2,0,3,53,8,267,1,0,2000,0,0,9,4,0,35,128,56,53.4,1,14,2000,1,0,0
2.0231E+11,130,9,10,478,0,0,3,55,17,267,1,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,58,8,15,428,-8,0,3,56,9,267,1,0,2000,0,0,9,4,0,57,53,56,325.8,10.5,9,2000,1,0,2
2.0231E+11,37,18,8,450,2,0,3,56,2,267,1,0,2000,0,0,9,4,0,21,32,56,15,6,5,2000,1,0,0
2.0231E+11,91,11,7,522,-2,2,3,56,7,267,1,0,2000,0,0,9,4,0,,78,56,28.5,10.25,7,2000,1,0,0
2.0231E+11,112,6,16,416,-12,0,3,52,13,267,1,0,2000,0,0,9,4,200,182,42,56,59.8,2.25,14,1800,1,0,0
2.0231E+11,19,1,17,410,-4,1,3,51,15,267,1,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,113,10,12,498,2,1,3,53,10,267,1,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,119,12,14,382,-10,0,3,53,11,267,1,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,74,14,2,474,4,0,3,56,4,267,1,0,2000,0,0,9,4,0,49,38,56,4.3,8.25,9,2000,1,0,1
2.0231E+11,144,15,6,392,0,0,3,53,12,267,1,0,2000,0,0,9,4,-400,64,126,53,121.6,2,9,2400,1,0,0
2.0231E+11,39,17,1,474,-4,1,3,54,5,267,1,0,2000,0,0,9,4,0,21,45,54,5.2,3,9,2000,1,0,2
2.0231E+11,74,3,1,438,0,0,2,55,5,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,106,4,5,440,0,1,2,55,3,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,37,5,8,444,0,1,2,55,8,267,3,0,1200,0,0,9,4,0,,32,55,34.8,4.5,8,1200,3,0,0
2.0231E+11,91,7,4,468,0,0,2,55,4,267,3,0,1200,0,0,9,4,0,,78,55,5.3,4.5,4,1200,3,0,0
2.0231E+11,141,9,6,452,0,0,2,55,1,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,19,2,3,428,0,1,2,52,2,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,112,1,9,472,0,1,2,51,9,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,113,8,2,538,0,1,2,54,7,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,73,6,7,450,0,1,2,55,6,267,3,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,40,9,12,440,2,1,3,54,11,267,1,0,1800,0,0,9,4,-400,175,130,52,149.9,6,10,2200,1,0,0
2.0231E+11,141,6,14,478,0,1,3,54,8,267,1,0,1800,0,0,9,4,-400,35,128,54,7.2,5.25,16,2200,1,0,0
2.0231E+11,77,16,3,438,0,1,3,54,4,267,1,0,1800,0,0,9,4,-200,35,86,54,25.8,3.5,6,2000,1,0,0
2.0231E+11,133,2,16,444,-16,1,3,54,,267,1,0,1800,0,0,9,4,-200,42,120,54,47.5,12.25,15,2000,1,0,0
2.0231E+11,37,8,2,436,-4,1,3,54,7,267,1,0,1800,0,0,9,4,0,8,131,54,33.4,7,5,1800,1,0,0
2.0231E+11,144,15,15,466,-2,1,3,51,15,267,1,0,1800,0,0,9,4,,,142,,,,,,,,
2.0231E+11,113,7,6,472,6,1,3,53,6,267,1,0,1800,0,0,9,4,-200,50,122,54,,,14,2000,1,0,0
2.0231E+11,39,11,4,408,-2,1,3,54,3,267,1,0,1800,0,0,9,4,200,49,128,54,3.6,4.666666667,6,1600,1,0,1
2.0231E+11,112,12,11,434,-6,1,3,50,12,267,1,0,1800,0,0,9,4,200,176,23,54,131.8,11,9,1600,1,0,0
2.0231E+11,91,10,1,420,4,1,3,54,1,267,1,0,1800,0,0,9,4,0,8,78,54,3.4,2.5,2,1800,1,0,0
2.0231E+11,142,5,13,394,4,1,3,54,14,267,1,0,1800,0,0,9,4,-200,49,47,54,467.2,2,12,2000,1,0,1
2.0231E+11,74,14,9,488,6,1,3,54,10,267,1,0,1800,0,0,9,4,400,42,34,54,19.8,4.5,16,1400,1,0,0
2.0231E+11,13,4,8,446,-2,1,3,54,5,267,1,0,1800,0,0,9,4,200,120,122,54,3.8,12.5,8,1600,1,0,0
2.0231E+11,119,13,10,436,6,1,3,51,13,267,1,0,1800,0,0,9,4,200,225,141,54,8.5,7.333333333,7,1600,3,0,0
2.0231E+11,73,1,5,452,-8,1,3,54,2,267,1,0,1800,0,0,9,4,-200,14,78,54,11.9,5.5,4,2000,1,0,0
2.0231E+11,19,3,7,422,-4,1,3,51,9,267,1,0,1800,0,0,9,4,-200,14,56,54,169.2,9.5,5,2000,1,0,0
2.0231E+11,119,13,4,436,4,1,2,52,3,267,1,0,1200,0,0,9,4,0,21,130,54,6.8,1,2,1200,1,0,0
2.0231E+11,130,7,9,430,0,1,2,54,8,267,1,0,1200,0,0,9,4,0,8,36,55,108.9,10.5,6,1200,1,0,0
2.0231E+11,74,1,1,422,-2,1,2,55,2,267,1,0,1200,0,0,9,4,0,43,64,55,29.9,3,2,1200,3,0,0
2.0231E+11,112,5,7,412,4,1,2,51,7,267,1,0,1200,0,0,9,4,0,15,94,52,13,11,6,1200,3,0,0
2.0231E+11,72,12,12,386,-2,1,2,52,13,267,1,0,1200,0,0,9,4,0,14,98,51,54.6,11.5,9,1200,3,0,0
2.0231E+11,19,11,3,426,-6,1,2,52,1,267,1,0,1200,0,0,9,4,-200,28,128,55,8.1,3,2,1400,3,0,0
2.0231E+11,37,2,2,414,0,1,2,55,6,267,1,0,1200,0,0,9,4,-200,43,38,55,11.3,1,6,1400,3,0,0
2.0231E+11,141,8,6,434,6,1,2,55,4,267,1,0,1200,0,0,9,4,-200,57,123,55,10,5,4,1400,1,0,3
2.0231E+11,39,4,10,402,4,1,2,55,5,267,1,0,1200,0,0,9,4,0,14,34,55,9.8,3,2,1200,7,0,0
2.0231E+11,144,9,5,450,-2,1,2,52,10,267,1,0,1200,0,0,9,4,0,15,141,55,15.8,7,10,1200,3,0,0
2.0231E+11,41,6,8,410,2,1,2,55,9,267,1,0,1200,0,0,9,4,0,14,36,55,40.6,1,3,1200,7,0,0
2.0231E+11,133,10,13,426,-8,1,2,55,12,267,1,0,1200,0,0,9,4,0,15,130,54,134.5,14,15,1200,3,0,0
2.0231E+11,129,3,11,442,-4,1,2,55,11,267,1,0,1200,0,0,9,4,0,,112,55,198.7,13,11,1200,1,0,0
2.0231E+11,141,3,3,434,8,1,3,54,1,266,4,0,1200,0,0,9,4,0,14,94,51,9.3,6,9,1200,4,0,0
2.0231E+11,19,11,5,418,-2,1,3,51,5,266,4,0,1200,0,0,9,4,-200,34,128,53,10.3,15,13,1400,4,0,0
2.0231E+11,77,7,13,432,-13,1,3,54,13,266,4,0,1200,0,0,9,4,-400,154,64,54,17.1,8.333333333,12,1600,1,0,2
2.0231E+11,45,9,7,458,-6,1,3,51,6,266,4,0,1200,0,0,9,4,-600,28,38,54,4.6,2,6,1800,1,0,0
2.0231E+11,89,14,12,472,-10,1,3,53,10,266,4,0,1200,0,0,9,4,-400,35,123,54,17.2,3.333333333,13,1600,1,0,0
2.0231E+11,37,1,4,426,2,0,5,58,8,266,4,0,1200,0,0,9,4,0,14,32,58,148.6,15,7,1200,4,0,0
2.0231E+11,44,5,6,514,12,0,3,56,7,266,4,0,1200,0,0,9,4,0,41,39,55,27,2.5,8,1200,4,0,0
2.0231E+11,39,10,9,458,-2,0,4,58,11,266,4,0,1200,0,0,9,4,0,41,130,57,165.1,8.5,11,1200,4,0,0
2.0231E+11,119,12,2,492,6,0,3,53,2,266,4,0,1200,0,0,9,4,0,14,78,56,9.5,13,14,1200,4,0,0
2.0231E+11,112,8,8,438,4,2,4,54,12,266,4,0,1200,0,0,9,4,-600,14,64,58,120.4,9,16,1800,4,0,0
2.0231E+11,146,13,10,442,6,1,4,56,4,266,4,0,1200,0,0,9,4,0,42,46,56,38.8,11,8,1200,4,0,1
2.0231E+11,72,4,11,444,-4,0,7,55,14,266,4,0,1200,0,0,9,4,0,14,104,55,395,12.5,18,1200,4,0,0
2.0231E+11,74,6,1,486,0,0,3,56,3,266,4,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,144,2,14,426,-4,1,3,51,9,266,4,0,1200,0,0,9,4,-600,7,38,54,9.5,1,13,1800,1,0,0
2.0231E+11,144,7,8,498,0,1,5,56,7,266,5,0,2000,0,0,9,4,0,21,74,56,22.3,8,7,2000,5,0,0
2.0231E+11,72,10,10,466,-2,1,3,53,10,266,5,0,2000,0,0,9,4,800,34,62,51,167.4,13.5,15,1200,1,0,0
2.0231E+11,113,8,2,450,10,1,5,56,8,266,5,0,2000,0,0,9,4,0,21,131,56,68.9,2,8,2000,5,0,0
2.0231E+11,37,1,4,426,4,1,5,56,3,266,5,0,2000,0,0,9,4,0,14,78,56,14.2,6.75,6,2000,5,0,0
2.0231E+11,148,5,3,446,-6,1,5,56,6,266,5,0,2000,0,0,9,4,0,41,74,54,20.2,9.5,10,2000,5,0,0
2.0231E+11,19,2,9,428,-12,1,3,53,9,266,5,0,2000,0,0,9,4,400,229,14,54,279.4,15.33333333,13,1600,7,0,0
2.0231E+11,141,6,1,484,10,1,3,53,2,266,5,0,2000,0,0,9,4,400,77,141,53,4.4,4,1,1600,4,0,0
2.0231E+11,155,3,7,438,4,1,4,56,5,266,5,0,2000,0,0,9,4,0,41,98,53,29,2,13,2000,5,0,0
2.0231E+11,77,9,5,448,8,1,3,53,1,266,5,0,2000,0,0,9,4,200,140,66,54,1.4,2.75,1,1800,4,0,1
2.0231E+11,39,4,6,466,0,1,4,56,4,266,5,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,44,10,5,470,0,1,2,53,11,266,7,0,1200,0,0,9,4,0,7,39,55,299.5,9,9,1200,1,0,0
2.0231E+11,144,2,16,432,-4,0,2,53,10,266,7,0,1200,0,0,9,4,0,7,126,52,373.8,14.5,15,1200,1,0,0
2.0231E+11,87,18,14,442,-8,1,2,53,5,266,7,0,1200,0,0,9,4,0,7,74,55,3,5,5,1200,1,0,0
2.0231E+11,146,14,11,480,0,0,2,55,4,266,7,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,154,17,12,458,2,0,2,55,15,266,7,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,74,16,2,414,4,1,2,55,3,266,7,0,1200,0,0,9,4,0,14,98,51,4.1,4.5,1,1200,3,0,0
2.0231E+11,98,5,7,422,0,1,2,53,13,266,7,0,1200,0,0,9,4,0,7,84,55,353.3,9,18,1200,1,0,0
2.0231E+11,130,1,18,412,-6,1,2,53,18,266,7,0,1200,0,0,9,4,0,7,113,54,424,13,17,1200,1,0,0
2.0231E+11,70,3,6,450,-3,0,2,55,9,266,7,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,73,6,10,452,-4,1,2,53,14,266,7,0,1200,0,0,9,4,0,7,63,55,244.2,7.5,14,1200,1,0,0
2.0231E+11,91,15,17,432,-4,1,2,53,8,266,7,0,1200,0,0,9,4,0,7,94,52,142.1,9,11,1200,1,0,0
2.0231E+11,113,13,15,426,2,0,2,53,17,266,7,0,1200,0,0,9,4,0,13,126,52,167,12.5,11,1200,3,0,0
2.0231E+11,26,11,9,414,8,1,2,53,16,266,7,0,1200,0,0,9,4,0,14,21,55,123.7,8.5,11,1200,3,0,0
2.0231E+11,148,4,3,418,4,1,2,55,1,266,7,0,1200,0,0,9,4,0,7,130,54,7.4,1,1,1200,1,0,0
2.0231E+11,106,9,8,502,2,0,2,53,12,266,7,0,1200,0,0,9,4,0,7,92,55,417.1,13.5,12,1200,1,0,0
2.0231E+11,40,12,4,436,-6,0,2,53,6,266,7,0,1200,0,0,9,4,0,7,35,55,61.7,6.5,3,1200,1,0,0
2.0231E+11,47,8,1,482,-4,1,2,55,2,266,7,0,1200,0,0,9,4,0,13,42,55,8.8,1,1,1200,3,0,0
2.0231E+11,123,7,13,474,4,0,2,55,7,266,7,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,146,4,10,410,10,1,3,54,6,266,1,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,87,13,1,456,4,1,3,54,2,266,1,0,1200,0,0,9,4,0,7,64,54,12.4,11,4,1200,1,0,0
2.0231E+11,144,3,18,386,-10,1,3,51,17,266,1,0,1200,0,0,9,4,-200,69,35,54,179.5,13.5,18,1400,1,0,0
2.0231E+11,141,14,8,494,8,0,3,56,11,266,1,0,1200,0,0,9,4,-200,41,94,53,47.6,18,15,1400,1,0,0
2.0231E+11,154,11,16,450,24,1,3,54,12,266,1,0,1200,0,0,9,4,,,142,,,,,,,,
2.0231E+11,45,17,15,420,-20,1,3,51,18,266,1,0,1200,0,0,9,4,-200,139,104,51,366.2,18,18,1400,1,0,1
2.0231E+11,73,6,4,480,2,1,3,54,7,266,1,0,1200,0,0,9,4,0,13,63,54,9.8,4,4,1200,1,0,0
2.0231E+11,40,1,14,442,-4,1,3,54,15,266,1,0,1200,0,0,9,4,-400,132,63,54,175.7,9.5,10,1600,1,0,1
2.0231E+11,119,9,13,436,8,1,3,51,14,266,1,0,1200,0,0,9,4,0,49,94,51,138.3,17,12,1200,1,0,0
2.0231E+11,39,7,6,460,14,0,3,56,1,266,1,0,1200,0,0,9,4,0,,34,56,3.4,8.5,6,1200,1,0,0
2.0231E+11,19,16,2,434,8,1,3,51,4,266,1,0,1200,0,0,9,4,-600,195,136,54,3.9,7,6,1800,1,0,0
2.0231E+11,37,10,5,486,-2,1,3,54,8,266,1,0,1200,0,0,9,4,0,13,32,54,145.7,7,2,1200,1,0,0
2.0231E+11,129,2,7,420,-8,1,3,54,9,266,1,0,1200,0,0,9,4,-200,41,112,54,14.7,6,7,1400,1,0,0
2.0231E+11,91,18,9,410,-2,1,3,54,10,266,1,0,1200,0,0,9,4,0,13,78,54,43.9,12.5,5,1200,1,0,0
2.0231E+11,112,12,12,452,-4,1,3,50,5,266,1,0,1200,0,0,9,4,0,7,98,50,79.6,2.5,5,1200,1,0,0
2.0231E+11,148,15,3,490,-2,0,3,55,3,266,1,0,1200,0,0,9,4,0,6,130,55,2.3,4.5,3,1200,1,0,0
2.0231E+11,72,5,17,478,-8,0,3,53,16,266,1,0,1200,0,0,9,4,-1200,62,67,56,86.1,10,11,2400,1,0,0
2.0231E+11,108,8,11,436,0,1,3,51,13,266,1,0,1200,0,0,9,4,0,,94,51,104.8,14,11,1200,1,0,0
2.0231E+11,146,12,5,528,0,0,2,55,2,266,3,0,2000,0,0,9,4,0,,128,55,4.2,4.75,5,2000,3,0,0
2.0231E+11,91,1,10,474,0,1,2,55,6,266,3,0,2000,0,0,9,4,0,,78,55,20.4,1.25,10,2000,3,0,0
2.0231E+11,41,3,11,462,0,1,2,55,10,266,3,0,2000,0,0,9,4,0,,36,55,71.4,9.25,11,2000,3,0,0
2.0231E+11,39,11,2,452,0,0,2,55,7,266,3,0,2000,0,0,9,4,0,,34,55,20.5,3,2,2000,3,0,0
2.0231E+11,72,7,4,422,0,0,2,52,12,266,3,0,2000,0,0,9,4,0,,62,52,272.8,8,4,2000,3,0,0
2.0231E+11,144,4,12,510,0,0,2,52,11,266,3,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,37,10,6,432,0,0,2,55,9,266,3,0,2000,0,0,9,4,0,,32,55,54.7,7.75,6,2000,3,0,0
2.0231E+11,141,5,8,476,0,0,2,55,8,266,3,0,2000,0,0,9,4,0,,123,55,23.1,6,8,2000,3,0,0
2.0231E+11,148,9,3,480,0,0,2,54,1,266,3,0,2000,0,0,9,4,0,,130,54,2.4,6,3,2000,3,0,0
2.0231E+11,87,2,9,460,0,0,2,55,4,266,3,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,74,6,7,464,0,0,2,55,3,266,3,0,2000,0,0,9,4,,,142,,,,,,,,
2.0231E+11,129,8,1,484,0,1,2,55,5,266,3,0,2000,0,0,9,4,0,,112,55,16.2,1.75,1,2000,3,0,0
2.0231E+11,26,11,13,412,2,0,3,56,8,266,1,0,2600,0,1,9,4,400,34,21,56,357.9,15,4,2200,1,0,0
2.0231E+11,142,10,2,462,2,2,3,56,9,266,1,0,2600,0,1,9,4,600,13,62,53,73.5,12,7,2000,1,0,0
2.0231E+11,148,4,3,436,-5,1,3,53,14,266,1,0,2600,0,1,9,4,600,105,135,54,212.3,10,10,2000,1,0,0
2.0231E+11,72,14,14,498,0,0,3,53,12,266,1,0,2600,0,1,9,4,400,27,62,53,25.9,4.75,7,2200,1,0,0
2.0231E+11,119,9,6,400,0,1,3,51,6,266,1,0,2600,0,1,9,4,600,41,16,51,17.5,14,7,2000,1,0,0
2.0231E+11,112,16,12,432,2,1,3,50,13,266,1,0,2600,0,1,9,4,400,76,115,54,211.9,17.5,13,2200,1,0,1
2.0231E+11,91,7,4,492,2,0,3,56,1,266,1,0,2600,0,1,9,4,600,20,78,56,4.8,3.75,3,2000,1,0,0
2.0231E+11,144,1,5,462,4,0,3,53,11,266,1,0,2600,0,1,9,4,800,203,109,56,3.3,4,6,1800,3,0,0
2.0231E+11,154,5,10,492,8,0,3,56,7,266,1,0,2600,0,1,9,4,600,70,47,56,84,5.5,9,2000,1,0,0
2.0231E+11,108,6,9,428,-2,1,3,51,3,266,1,0,2600,0,1,9,4,400,34,120,54,5.9,6.5,6,2200,1,0,0
2.0231E+11,146,8,8,470,-6,0,3,56,2,266,1,0,2600,0,1,9,4,600,20,38,56,9.5,9.75,4,2000,1,0,0
2.0231E+11,37,12,1,518,8,0,3,56,5,266,1,0,2600,0,1,9,4,,,142,,,,,,,,
2.0231E+11,19,2,11,472,4,1,3,51,4,266,1,0,2600,0,1,9,4,200,63,34,54,5,11.75,14,2400,1,0,0
2.0231E+11,130,3,15,346,6,1,3,53,15,266,1,0,2600,0,1,9,4,400,34,113,53,328.3,12.5,9,2200,1,0,0
2.0231E+11,44,15,16,506,12,0,3,56,16,266,1,0,2600,0,1,9,4,400,48,39,56,274.2,6.5,12,2200,1,0,1
2.0231E+11,87,13,7,430,-2,1,3,54,10,266,1,0,2600,0,1,9,4,200,62,108,54,64.9,8.5,7,2400,1,0,0
2.0231E+11,87,6,2,474,-4,0,2,55,1,266,1,0,1800,0,1,9,4,0,21,78,55,67.1,8,2,1800,3,0,0
2.0231E+11,112,9,9,484,0,1,2,51,6,266,1,0,1800,0,1,9,4,600,7,98,51,5.8,15.5,13,1200,1,0,0
2.0231E+11,91,4,3,452,-12,0,2,55,7,266,1,0,1800,0,1,9,4,,,142,,,,,,,,
2.0231E+11,74,11,8,458,0,0,2,55,9,266,1,0,1800,0,1,9,4,0,6,64,55,145.4,15,12,1800,3,0,0
2.0231E+11,116,7,11,442,-2,0,2,55,11,266,1,0,1800,0,1,9,4,600,14,102,55,152.5,12.5,13,1200,3,0,0
2.0231E+11,146,3,6,456,2,0,2,55,5,266,1,0,1800,0,1,9,4,200,69,38,55,13.9,2.5,10,1600,3,0,0
2.0231E+11,148,5,10,456,4,0,2,54,10,266,1,0,1800,0,1,9,4,600,7,104,52,134.3,17.5,16,1200,1,0,0
2.0231E+11,108,8,7,402,-2,1,2,52,8,266,1,0,1800,0,1,9,4,600,14,104,52,14.8,12,11,1200,3,0,0
2.0231E+11,37,1,5,494,-10,0,2,55,3,266,1,0,1800,0,1,9,4,0,13,134,55,130.2,9.25,7,1800,1,0,0
2.0231E+11,154,10,4,422,-4,1,2,55,4,266,1,0,1800,0,1,9,4,-200,21,81,55,210.4,3,9,2000,1,0,0
2.0231E+11,119,2,1,424,-2,0,2,52,2,266,1,0,1800,0,1,9,4,0,21,104,52,32.3,3,4,1800,3,0,0
2.0231E+11,135,13,16,508,6,0,4,55,3,260,7,0,1200,0,0,9,4,0,36,117,58,7.5,9,1,1200,6,0,1
2.0231E+11,17,5,9,466,-2,0,4,55,13,260,7,0,1200,0,0,9,4,0,35,15,57,4.9,9,13,1200,7,0,0
2.0231E+11,119,7,12,460,8,0,4,55,12,260,7,0,1200,0,0,9,4,0,35,141,57,6,12.5,14,1200,7,0,0
2.0231E+11,146,4,18,506,-8,0,7,55,6,260,7,0,1200,0,0,9,4,0,49,74,54,33.9,3,2,1200,7,0,0
2.0231E+11,155,17,15,480,2,1,5,55,14,260,7,0,1200,0,0,9,4,-200,183,135,56,56.2,2,8,1400,7,0,0
2.0231E+11,39,15,1,482,2,0,4,57,5,260,7,0,1200,0,0,9,4,0,49,34,55,28.2,1,1,1200,7,0,0
2.0231E+11,74,3,14,500,-4,1,5,52,10,260,7,0,1200,0,0,9,4,200,21,38,55,6.1,3,9,1000,7,0,0
2.0231E+11,43,1,3,474,2,0,6,55,9,260,7,0,1200,0,0,9,4,0,35,66,57,14.1,10.5,3,1200,7,0,0
2.0231E+11,93,16,4,476,2,1,6,55,8,260,7,0,1200,0,0,9,4,0,35,80,55,7,6.5,1,1200,7,0,0
